Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Label
-318.1048,126.959305,-27.28744,-2.0692015,-52.548866,-15.449057,0.18204743,-10.41678,-18.073994,2.0367813,-19.72778,-11.4215355,2.267855,2.0
-399.44876,137.86566,-23.323349,-10.138788,-28.37276,-4.8627753,2.9485464,-22.097168,-9.622757,10.3804245,-14.1719055,-8.3871155,5.56056,2.0
-448.68246,119.097534,-2.080528,13.979729,-16.864483,-13.115406,3.7178626,-17.096615,-7.6321406,18.147375,-6.6095705,-7.798322,3.707543,2.0
-397.68048,131.53232,-5.5264125,12.549149,-39.304764,-26.664799,-1.2536209,-13.788019,-11.13022,16.652897,-8.714495,-11.413332,5.038725,2.0
-353.78604,108.34042,-9.57464,11.234908,-52.418236,-24.896767,-2.0024056,-3.4587924,-17.32309,12.56731,-21.879597,-4.645867,5.820058,2.0
-319.70157,75.41586,-8.870563,-0.49358857,-60.59707,-14.888243,-1.0736773,14.241243,-10.942694,9.061334,-39.408833,1.5495706,16.25059,2.0
-281.2494,71.68523,-25.457634,-22.476068,-64.266335,-4.087759,-0.42197838,8.040617,-17.568138,5.3974247,-51.63488,12.087727,30.611813,2.0
-268.78308,72.77847,-42.624863,-32.26278,-53.81969,10.972919,-4.8709707,-7.6855164,-23.828978,15.874249,-47.881485,21.829874,35.985695,2.0
-281.82007,62.317287,-49.028,-25.021862,-36.66282,27.285423,-3.4376664,-24.520039,-26.569637,36.21705,-36.285683,24.782326,35.699932,2.0
-274.81744,62.445637,-53.106037,-30.505322,-25.632645,21.414524,-7.541827,-35.556458,-30.187742,54.182426,-34.763603,19.012194,21.850882,2.0
-255.46921,65.93596,-65.64937,-35.160538,-22.632565,13.787216,-9.9650135,-45.69947,-37.538605,63.456913,-31.907772,11.726024,14.715221,2.0
-256.80957,68.66829,-76.45845,-36.033012,-14.328449,10.51759,-13.475151,-54.852047,-39.73559,59.975502,-27.421059,3.4681246,10.175974,2.0
-287.6223,61.46022,-70.26484,-29.42578,-6.867504,9.286755,-15.159697,-60.492584,-37.58236,58.452766,-28.934368,1.7337356,12.132777,2.0
-315.9938,42.328995,-58.04303,-5.160467,6.0515175,1.0233638,-19.237457,-49.145405,-30.098106,52.055367,-34.79563,12.571545,17.754215,2.0
-288.24213,33.209484,-73.74588,10.550104,23.479576,-28.29863,-15.740856,-36.272858,-28.87764,38.38982,-40.5334,8.770833,15.115365,2.0
-279.76984,43.26523,-78.34953,21.298409,36.19691,-49.680523,-7.8575077,-33.962536,-29.30617,22.11994,-44.063553,0.781571,4.5929246,2.0
-302.2769,78.293106,-73.76316,24.192305,35.526764,-54.274048,-2.8720257,-29.631683,-29.142204,6.397268,-46.218956,-5.6103525,-5.7433567,2.0
-344.71985,91.76425,-35.761925,44.67257,21.666286,-9.364483,-22.326284,-12.955233,-11.152376,-18.140308,-18.995537,-11.887667,-2.378779,2.0
-365.26077,49.84121,25.921028,66.4505,14.170827,-0.5672379,-22.474245,-6.93304,-9.656103,-27.805286,-15.438609,-7.1287193,-2.5001037,2.0
-376.73203,14.4779625,21.008984,67.07898,13.379989,-4.805215,-19.310081,0.1000824,-17.076252,-25.378265,-13.845993,-6.402334,-7.294591,2.0
-397.4153,6.427224,16.362045,66.2908,5.983389,-11.217796,-12.685785,4.6146173,-27.515022,-24.059944,-4.5442395,-12.041008,-7.464309,2.0
-403.52155,11.27066,22.315292,64.85478,-10.623236,-8.094311,5.286215,-2.0127578,-26.88162,-20.583908,3.2571955,-16.361412,-3.2300797,2.0
-398.89505,26.811443,27.794619,63.395893,-15.892213,-9.657351,2.4540753,-7.9491816,-24.960009,-21.804886,-2.8629699,-15.24977,-3.0253558,2.0
-336.16608,38.49281,1.8184831,75.799286,-5.599248,-28.645996,-20.613407,-1.9012843,-31.4282,-28.156477,-17.300499,-15.0953,-8.287371,2.0
-271.8771,2.9520059,-25.12804,76.74849,-5.983116,-30.308783,-35.36095,-5.4993668,-35.092075,-24.948946,-33.10154,-9.062873,0.06891328,2.0
-216.97156,3.1302977,-59.188103,56.185417,-19.552856,-36.642662,-48.478867,-17.02307,-29.976791,-10.3474655,-29.40394,-0.6114643,11.414242,2.0
-207.05464,13.978392,-79.79868,36.810493,-33.45684,-32.06682,-45.308575,-8.228854,-14.653244,10.463451,-13.775599,3.0021148,10.036606,2.0
-203.66783,-2.826258,-88.30242,14.076301,-42.41271,-4.981545,-21.457323,2.6952024,-0.5288609,25.869598,-2.1480765,-4.034403,-6.19007,2.0
-204.69795,-19.190346,-91.74107,3.966713,-39.95941,4.378276,-1.8078805,3.6683,-2.8680224,23.992577,-2.0966578,-7.9095497,-19.15355,2.0
-224.73549,-30.99873,-80.03378,-5.09721,-39.149323,7.1592474,13.169678,-0.6703511,-10.229122,17.508085,-0.41515613,-7.896025,-24.705944,2.0
-239.33368,-34.133636,-71.9743,-5.6117587,-41.126038,5.167868,23.974697,-0.10538411,-16.615543,15.623335,5.507449,-0.6948054,-22.10876,2.0
-252.94081,-14.907953,-64.501434,-7.32819,-40.238174,9.180455,28.677713,-2.3191185,-14.617716,14.79677,6.2710853,-1.2931285,-26.61967,2.0
-290.39206,10.001956,-58.66346,-14.6815,-39.563217,3.2450562,27.763798,-3.7502658,-9.069526,15.903053,5.2045693,-1.1665435,-26.478432,2.0
-283.3613,20.774298,-66.79909,-20.016768,-35.945732,-9.2945385,24.422272,-9.1305065,-8.788664,15.766449,4.6674895,1.2896945,-25.237064,2.0
-282.1434,25.189617,-58.477135,-15.024321,-28.744976,-12.477449,19.330788,-11.119583,-15.494237,19.194437,3.3533738,2.581032,-26.354246,2.0
-297.20428,38.982487,-53.74723,0.45578468,-18.194675,-12.672825,11.547093,-16.402813,-21.66061,22.918697,-3.4249883,6.6808248,-29.608334,2.0
-340.2094,50.86122,-49.334106,12.633474,-9.1201,-9.031872,0.8854558,-16.88338,-23.581081,19.133326,-9.410466,-0.6251651,-27.348461,2.0
-397.9542,66.45701,-54.883076,21.353418,-9.802567,1.4449661,-3.0710573,-15.76011,-20.415161,7.409283,-5.2918305,-5.796056,-19.988983,2.0
-470.07193,77.06728,-32.718216,21.891804,-2.5589674,3.143781,4.4276505,-26.974718,-14.741535,-1.8991315,-4.6607804,-9.828037,-14.960901,2.0
-483.6619,79.1491,-27.049633,21.284216,2.382271,-0.04870513,8.623717,-26.740837,-15.349287,-0.7101587,-5.3419895,-4.3573093,-16.079155,2.0
-449.9447,90.09515,-25.503857,10.2498255,-9.026804,2.6700435,-9.114919,-30.47417,-13.650254,-6.2020435,-1.792761,-8.11462,-10.602107,2.0
-377.1456,90.0566,-12.948259,13.968591,-12.657025,5.2468524,-15.511701,-29.916126,-11.403471,-9.2868595,-9.03475,-18.653334,-4.896306,2.0
-354.81982,72.77431,-13.956844,21.539593,-7.5257983,4.7472963,-15.413563,-23.968342,-10.98459,-9.155098,-8.999639,-18.16653,-4.736142,2.0
-341.76315,38.978306,-38.02137,18.753254,-6.9842362,2.59947,-10.078106,-8.923093,-10.073882,-2.8586974,-18.143803,-16.053722,-2.9411213,2.0
-313.44104,22.571732,-53.83205,16.82827,-3.830348,-0.99626637,-6.695127,-8.866675,-5.664856,3.5045753,-20.721884,-13.552028,-3.5844042,2.0
-303.12036,9.963083,-65.5979,19.553074,5.163785,2.5778747,-2.6906412,-8.778452,-0.16840887,2.707627,-16.698166,-4.0176044,0.21220797,2.0
-303.26868,6.625274,-76.21379,8.201494,5.720932,7.884091,-1.7348986,-4.3276267,9.453471,12.02771,-8.36956,-2.4461088,-2.5651093,2.0
-305.9536,18.397305,-72.47925,8.352382,7.463642,10.779585,-5.5183687,-5.0254917,9.345025,17.133825,-7.311714,-4.1913805,-5.0631847,2.0
-318.8316,22.377354,-72.60651,1.018483,3.9740062,14.406617,-3.7477589,-0.97067505,10.929516,15.996193,-7.733265,-0.51369375,3.3732483,2.0
-327.8036,27.747532,-64.08469,-0.028508842,1.5757564,13.676865,-4.3575516,-3.1873384,8.259237,12.103498,-10.075195,-2.8584523,2.2532072,2.0
-341.08896,30.149431,-59.39353,1.5231775,-3.095284,11.455246,-5.4319115,-6.3807163,8.643663,15.868162,-5.285124,-4.694892,-5.5907993,2.0
-357.37634,33.011303,-61.302338,-1.3316629,-9.450482,14.792862,-3.5834677,-2.7883415,7.8775477,16.82795,-3.9683568,-6.4028707,-9.300686,2.0
-370.7971,43.609184,-52.808945,-1.0199207,-12.57488,15.93935,-0.90186524,4.0284495,7.7667174,14.637997,-3.6976197,-7.1028624,-10.604299,2.0
-390.0588,45.143845,-45.55235,1.7069299,-9.221226,15.537633,-2.818613,1.4567006,7.7406125,21.353008,-1.5633897,-6.781767,-5.650573,2.0
-407.0083,50.226948,-41.09427,2.4941983,-13.419447,11.44911,-4.466794,3.9725251,13.645738,26.502796,-0.60933286,-3.0928903,-0.8642183,2.0
-431.9648,54.50872,-34.813454,5.5974183,-15.718644,9.930193,-2.1067932,0.9875575,12.501992,23.295563,-3.2391434,-4.352324,-1.3039777,2.0
-458.39328,54.91543,-31.308254,6.488796,-12.75046,10.547094,-7.0710597,-5.088376,8.259352,27.160423,5.1149864,-2.7021892,-0.89621544,2.0
-481.08258,54.195553,-23.003916,7.735753,-9.215094,12.386166,-0.5045983,-0.88814163,8.829159,26.186838,4.8211107,-3.007016,1.2024429,2.0
-504.24792,53.836906,-17.655071,6.187685,-7.839945,15.572077,4.6053095,1.3988167,12.807631,20.775547,-0.36548704,-5.4132442,6.5765386,2.0
-524.9652,58.2602,-12.127644,4.5738263,2.0147247,19.421528,6.977332,2.7535443,17.18086,17.573034,-5.6251054,-7.690294,5.599021,2.0
-570.289,9.813439,9.93088,13.401972,-3.08983,0.60810465,-14.296587,0.8248489,-3.08606,4.4318132,0.9407537,3.5900035,13.580249,3.0
-464.155,-28.916937,19.269564,12.883022,-0.9460207,1.4350522,-14.982559,9.910858,-5.3700957,6.490046,-0.53142613,13.898079,15.298494,3.0
-398.09296,-62.554184,34.876175,0.95571774,-3.7898939,-5.1084456,-4.6726847,17.63097,1.8014483,8.731994,3.9571886,11.958611,13.784409,3.0
-385.27505,-74.75979,58.5682,-13.733356,-3.547913,-6.6198235,-0.40206292,16.014942,0.27022076,6.421491,5.523699,6.4817047,10.072901,3.0
-399.38382,-82.19102,65.0453,-23.514177,13.5667715,-3.1797116,3.1511645,8.281734,1.7286334,4.458206,2.9134808,8.332533,10.816626,3.0
-413.59573,-85.57639,52.27664,-24.360025,23.607388,1.1091313,14.4910555,1.6677479,-0.111263335,0.81138754,2.6502674,11.531817,17.425117,3.0
-412.53586,-73.29611,43.858475,-28.586714,19.912045,1.1110265,28.507513,1.3948069,4.180171,-0.3905012,3.8263514,9.833047,6.92171,3.0
-409.3513,-73.346695,40.56775,-27.318523,27.996838,1.7597603,26.43106,-1.9339709,10.549884,-0.09889436,8.431843,12.291103,6.5211916,3.0
-411.17377,-75.88341,39.450455,-18.688244,31.452763,0.24514204,27.437311,0.45056325,13.599396,1.7033483,10.409479,14.47529,7.8316236,3.0
-410.51337,-79.71904,38.978584,-17.299955,27.530289,-1.6300079,29.27906,2.8951902,14.565865,3.1002202,10.051492,11.779858,2.0904143,3.0
-418.69308,-86.08066,39.170654,-20.04586,26.661812,-2.1152802,23.348808,2.7194161,17.7477,3.0219953,5.6613917,11.244667,6.669775,3.0
-416.63565,-75.55059,54.4849,-12.296366,27.048166,-3.1511245,15.953964,-5.06123,8.566341,-3.9665651,-3.921557,6.99249,6.4331293,3.0
-384.25366,-33.377228,75.81377,0.5531733,32.81524,-4.1045403,3.953732,-17.043987,-8.770984,-14.777684,-14.44545,-10.1961975,-9.5508175,3.0
-300.80374,5.4698925,25.780548,-4.188247,32.828613,-12.780922,-12.664707,-20.540993,-5.384209,-14.241024,-19.25211,-6.4855785,-15.347217,3.0
-251.71861,6.602088,-27.810146,24.232258,6.5280833,-11.107352,-22.71297,-24.350698,-9.727112,-10.903048,-25.550867,3.6766121,-20.580608,3.0
-231.36758,1.4230915,-44.737785,52.24067,-9.629606,-15.57534,-33.61451,-18.58997,-10.862761,-2.305547,-23.698746,18.102077,-13.574299,3.0
-246.06512,-1.3640137,-42.33938,56.941032,-6.6114597,-24.29041,-22.01481,-16.553524,4.7718806,-5.5883064,-11.856861,20.230482,-3.7831979,3.0
-267.2031,-3.1395364,-50.986813,47.390167,-4.066087,-41.13218,-11.167144,-14.452873,9.490578,-9.228049,-7.248403,30.148315,-5.151973,3.0
-282.61322,-4.946438,-56.282654,46.64772,-9.043505,-51.14092,-11.889599,-18.169905,3.462394,-13.21056,-12.769883,36.431778,-14.661064,3.0
-299.31873,-5.3026958,-51.495003,67.06536,-11.976212,-44.696255,-11.516508,-11.149527,-4.4426117,-20.941536,-10.082834,33.20242,-21.218794,3.0
-311.55475,-26.257183,-40.62023,86.119,-13.310936,-33.187485,-14.907074,-3.04083,-20.898756,-17.64563,-13.041828,34.395374,-25.62792,3.0
-317.22177,-46.81872,-26.524166,95.994995,-10.409528,-27.861515,-16.485542,-2.391793,-25.274189,-13.549364,-17.549706,31.921654,-32.03125,3.0
-316.66843,-57.041355,-25.062893,88.75687,-14.026778,-21.957523,-18.91518,-1.854801,-21.252296,-19.443623,-19.41846,28.535679,-35.977856,3.0
-286.50607,-30.76946,-41.29441,73.15439,-8.293602,-13.513881,-31.233261,-7.202446,-20.117771,-15.578339,-29.658018,17.80867,-28.752453,3.0
-250.11006,25.45095,-65.17045,46.286064,-16.905407,-15.245232,-32.38249,-14.723681,-19.764381,-12.21216,-35.84362,7.853222,-30.478771,3.0
-287.6313,71.71538,-64.446495,27.940445,-12.108849,-20.611374,-29.572098,-25.820745,-13.773643,-11.672888,-30.849056,0.84090567,-31.730206,3.0
-354.69778,88.01651,-37.204136,8.494593,1.3718697,-5.910652,-24.588678,-29.110012,-16.061361,-8.60598,-11.384717,-8.451989,-20.90833,3.0
-258.82974,74.91287,-55.069466,21.703209,0.7587311,-21.987663,-38.01249,-35.20771,-24.670183,-5.9710484,-20.451601,0.2661842,-11.934744,3.0
-204.04027,65.86115,-76.566574,24.6972,-11.299314,-18.85743,-38.017776,-43.271744,-22.789532,-4.178523,-21.060104,3.3563895,-12.411444,3.0
-220.43773,59.296143,-88.14253,28.5369,-20.577003,-5.297054,-28.64524,-47.880684,-24.533504,-2.3445902,-10.60417,11.492012,-11.420009,3.0
-276.71112,60.766197,-79.66171,28.05814,-29.078602,9.791363,0.38509828,-38.513466,-32.70656,-5.46113,-6.304245,19.417362,-11.646938,3.0
-306.86752,74.83623,-68.891235,23.888783,-32.21367,5.021715,17.808968,-32.03308,-42.624916,-10.960928,-9.376429,23.290329,-7.043365,3.0
-340.24115,80.566315,-45.490547,25.310963,-34.604996,-3.9219358,16.923689,-24.44022,-33.907715,-10.254465,-19.760452,15.046257,0.37458795,3.0
-381.85483,86.24235,-30.174995,29.029388,-25.662193,-5.8816385,5.071599,-28.297861,-19.027523,1.5606657,-13.577526,10.72204,0.2085098,3.0
-416.00653,84.86828,-27.363691,26.943195,-12.004719,-5.079034,5.3576045,-23.64983,-10.75738,2.3177428,-4.918062,6.0756445,-1.5328801,3.0
-436.3181,76.28017,-21.507063,15.067682,-3.6138556,-0.90356314,1.4925661,-10.9913645,1.0957713,-1.4867867,-3.7515347,-0.9037581,-3.0395703,3.0
-386.17636,94.09375,-15.898792,-2.4699137,-24.047916,-4.8873286,-4.0304756,-12.565689,-1.9719231,-9.3617325,-9.482986,-1.3516655,-6.745392,3.0
-342.7765,106.90389,-19.680037,-10.120464,-44.116013,-13.353458,-1.9881662,-12.477989,-7.4591255,-10.670172,-13.404284,-4.2319684,-11.4206,3.0
-329.0397,108.53424,-24.986683,1.2906911,-55.82556,-20.792175,6.4656324,-2.4895205,-14.022228,-4.8036447,-30.632841,2.893311,-16.421152,3.0
-317.16498,87.76566,-26.15559,0.83092594,-54.803757,-16.048283,10.218964,5.7943554,-27.32463,-11.0924,-42.225292,24.424618,-11.398248,3.0
-293.04382,76.497086,-38.251152,-12.111431,-41.98961,-4.9042873,-12.574612,-5.241956,-33.73586,-5.4039783,-39.812096,44.30254,-10.785374,3.0
-266.13727,72.27353,-53.289062,-14.635822,-24.74445,4.045406,-29.785696,-27.104584,-29.81022,13.126158,-39.190216,51.959988,-15.073969,3.0
-260.50558,54.40121,-59.35273,-7.632145,-10.389102,4.401038,-35.433662,-40.04033,-18.088634,27.184969,-40.79209,50.022926,-24.280708,3.0
-285.91428,36.514412,-52.67386,-4.330796,2.1674113,4.291074,-37.32667,-53.40051,-9.76305,30.032974,-39.77031,53.573338,-27.650784,3.0
-314.32062,26.771835,-42.464767,2.875781,6.3559017,2.8911154,-32.40827,-51.801983,-0.16362906,30.941114,-47.463097,49.0066,-22.410336,3.0
-316.08014,28.202991,-44.591164,2.6216652,4.075521,0.7029524,-36.77322,-52.069878,3.3142805,33.480644,-45.85384,46.559864,-19.704927,3.0
-319.48434,34.187027,-48.454407,1.8917577,8.918251,4.22496,-34.955067,-50.05799,7.5099106,33.71961,-44.833565,46.101223,-19.56532,3.0
-327.02557,32.965897,-49.702156,4.54862,11.498394,6.2837653,-34.944504,-54.7221,8.43223,27.898952,-44.98652,47.840286,-22.297634,3.0
-331.11264,32.495018,-53.061943,6.268798,7.3459616,8.07527,-39.523304,-56.289352,7.905385,23.626013,-45.643154,44.230194,-17.10301,3.0
-329.12238,34.554222,-56.270515,10.446674,14.624492,10.932486,-38.710743,-49.74756,9.292719,22.472193,-46.41655,40.96554,-11.053667,3.0
-318.78357,45.031525,-59.879414,8.275614,22.163322,2.1791592,-40.498085,-47.77975,10.767633,13.609339,-49.999035,39.46691,-9.300732,3.0
-302.4937,62.89366,-73.82248,20.946625,24.769318,-7.1847506,-32.432236,-53.30078,6.7323785,9.162851,-56.06609,33.78486,-7.544699,3.0
-327.05273,75.47208,-69.84674,39.983246,23.480854,-17.740063,-26.581978,-53.718277,0.63228405,3.5044513,-56.446022,25.208576,-12.736462,3.0
-377.0268,94.53218,-48.46478,46.80358,30.431414,-21.658176,-18.944025,-36.796062,-0.23717867,-0.6096481,-38.526016,12.21488,-15.354373,3.0
-459.44522,109.06557,7.4858522,42.410675,39.314785,-4.6545925,-32.349426,-26.20675,5.0659375,-8.530439,-18.743793,4.7299156,-8.483881,3.0
-432.80847,115.953445,8.253391,45.22896,25.350513,-7.3224034,-22.036993,-20.59801,-0.11406273,-10.822752,-18.995564,-9.613876,-8.729305,3.0
-387.1217,127.30829,-14.034037,37.058083,17.751457,-7.475132,-20.834957,-23.933193,-7.283619,-13.791953,-19.383823,-6.1026115,-7.648885,3.0
-406.04114,138.4714,-8.17679,9.595367,7.7903795,-8.784843,-9.611539,-19.30334,-14.972196,-12.310241,-18.725468,-1.1375356,-7.0067625,3.0
-443.39914,141.3748,18.862614,-7.6058226,-11.117931,-1.8160875,1.9082448,-12.777878,-12.688097,-13.558521,-14.554607,2.1982281,-7.317874,3.0
-465.86624,123.80066,15.169619,-8.020418,-5.690847,5.361534,0.26832402,-13.351978,-5.2792563,-6.8461895,-11.656475,0.65368783,-4.8066854,3.0
-492.73697,90.72187,15.792812,7.7517357,4.0100923,7.8626204,-1.4143265,-9.0698,0.07642031,-5.3229117,-6.6099615,2.1423242,-2.1562443,3.0
-498.6437,64.640816,31.66385,23.042042,-2.368664,6.6908236,7.4655375,-11.427614,-4.885205,1.8043933,-3.715972,1.1479455,-1.3399253,3.0
-420.65295,103.15413,20.958145,-4.839179,-31.919582,-5.0754824,4.5319505,-9.207441,-13.600021,-9.101897,-11.000996,-3.9471502,-6.706429,3.0
-344.12958,111.32555,-8.423711,-15.716231,-34.530624,0.53628725,0.8405143,-3.2760427,-35.321877,-16.400301,-13.943479,3.011141,-5.28727,3.0
-282.10052,91.28485,-47.624634,-5.697602,-28.373596,11.3894415,5.024208,-13.111975,-54.29595,-4.4027367,-20.583954,17.546564,-10.466508,3.0
-221.58673,65.57705,-71.339355,18.168524,-27.710258,14.768226,-15.706542,-28.6762,-37.905815,2.460271,-22.889801,20.360077,-14.823152,3.0
-201.65288,38.275925,-79.933525,46.96549,-32.016018,2.4090428,-42.63643,-26.881996,-16.885015,8.639578,-25.292286,17.455235,-10.824602,3.0
-200.36949,27.215773,-80.249146,63.81232,-35.006973,-24.087234,-50.907757,-19.838737,-3.6914146,5.4243555,-30.35389,21.120508,-3.6895344,3.0
-203.31685,35.60396,-81.81938,59.645958,-32.012554,-38.480354,-42.466896,-22.72182,-5.4029813,1.9606128,-26.690607,24.934826,-2.4557476,3.0
-214.86487,46.710743,-71.96768,56.40271,-19.53452,-41.40607,-35.731773,-21.377514,-6.4832582,6.694682,-25.620922,25.963617,-1.7594402,3.0
-239.38275,49.006435,-60.281166,53.239426,-12.186811,-42.790936,-30.502956,-21.361858,-5.403408,2.4118419,-25.88888,22.149456,-1.9756231,3.0
-262.31174,48.39618,-43.929787,51.326622,-7.2518024,-41.185482,-26.420996,-19.634718,-10.077514,-2.592352,-22.824688,18.447254,-1.2194655,3.0
-293.3629,47.627357,-20.675116,54.389454,-5.255147,-38.134533,-22.208189,-17.57787,-11.553785,-5.72902,-19.270304,12.079359,-5.3978224,3.0
-337.50616,54.284065,-1.3930032,56.32463,-5.0082498,-32.430645,-21.38301,-14.247219,-11.45948,-14.294123,-19.49134,5.660276,-14.230439,3.0
-375.0669,79.21585,13.184054,63.326584,0.72606033,-28.9432,-23.701118,-4.6216936,-11.535484,-18.30323,-19.148249,3.306747,-18.744244,3.0
-444.06885,89.150215,31.314709,69.53002,12.002212,-17.93369,-16.097534,-3.6443033,-6.8042564,-20.200356,-12.466346,-1.710288,-18.213087,3.0
-541.8735,71.56056,47.087677,43.110603,24.390987,17.413765,5.7918205,-10.207154,-10.529513,-13.504032,-4.7798815,-1.1461462,-7.696682,3.0
-573.6883,52.51609,39.755554,29.295717,23.619328,18.854559,10.065094,-1.5407728,-7.139018,-7.105145,-4.8698235,-2.1956904,-1.6841382,3.0
-595.9585,27.579535,25.69301,22.785572,19.177635,15.253735,11.410154,8.002293,5.2993984,3.4532933,2.4851875,2.292172,2.6716065,3.0
-575.74646,25.875149,8.493892,14.7379265,6.933913,10.846344,5.656642,5.1717815,4.261488,-3.6994991,6.3317466,7.64325,13.44699,3.0
-480.1968,5.874139,-12.763379,34.837723,-26.735703,22.204336,-6.044305,0.34041557,-3.658726,-13.56503,9.644979,0.8990081,18.56708,3.0
-433.66498,-50.43515,5.997118,48.56344,-35.602463,28.061684,-6.8182006,2.756777,0.10696706,-9.030574,13.8074665,0.019448936,17.608593,3.0
-384.85416,-52.364117,17.837658,51.35183,-43.05187,15.137361,-13.1827965,0.685866,4.384306,-11.962666,12.925799,0.9251807,10.756325,3.0
-375.07803,-65.14474,13.488216,54.574776,-39.91259,11.824978,-8.474599,-3.40536,4.9232593,-11.914174,11.83232,2.233471,9.831363,3.0
-395.88242,-105.387924,-1.8632925,64.925,-30.11845,23.358017,2.5012207,1.2704829,13.164457,0.021036923,17.688244,8.0158825,14.728165,3.0
-392.3229,-116.59657,-4.681055,59.095238,-35.21587,29.34449,3.690754,3.6654823,19.965168,-1.8857524,16.432543,10.013252,16.355494,3.0
-392.45755,-117.36888,3.690441,59.00496,-33.989784,32.090008,2.4809904,4.4708457,17.887493,-3.9521422,17.006298,9.946834,17.337051,3.0
-395.8656,-114.65236,-0.99470377,60.20263,-27.583378,31.695839,4.3812847,7.271041,16.484507,-2.4283772,15.009048,9.328914,15.678879,3.0
-396.5656,-108.83965,-10.724718,59.265312,-29.900185,26.867233,5.236602,6.2539682,17.46784,-0.2763738,15.510033,5.6213455,15.745577,3.0
-401.26712,-102.23184,-12.264432,65.53367,-28.671162,26.245201,10.27266,10.566496,21.866856,-3.397477,15.599959,5.1106944,11.357719,3.0
-409.10864,-90.74736,-13.385081,68.28899,-28.70942,25.016045,12.261896,11.702295,20.266338,-0.23924479,14.931314,5.198782,10.495179,3.0
-424.1596,-85.221985,0.160202,82.54628,-19.839346,27.603642,11.644768,9.711729,17.419811,0.9834225,12.983833,6.7282357,7.022125,3.0
-444.18848,-75.05716,10.245882,91.805084,-13.137016,34.923386,19.719887,8.072272,21.114185,-0.76663697,5.2020006,1.6442263,4.395335,3.0
-465.6634,-60.856873,11.741888,93.38162,-15.885538,34.250824,24.041536,5.5780077,23.408915,1.3565919,6.401139,2.234015,6.9319816,3.0
-493.2,-51.359,6.2788925,89.15065,-21.70138,31.450027,21.647793,1.1286168,26.202806,2.1407838,9.440216,6.1481547,3.6653388,3.0
-519.6838,-41.556,-9.156623,76.04071,-31.991817,24.89116,19.32001,-4.666069,24.645027,1.9935225,8.239207,6.7394867,1.48844,3.0
-537.1144,-20.461376,-9.608152,70.06531,-23.531199,13.179064,23.534138,-5.0705385,20.42321,5.3940945,6.9508758,6.265009,-0.2104021,3.0
-558.9491,0.3892063,-2.6769948,51.650333,-5.943507,7.176318,24.051348,-3.0194662,15.468661,11.710897,3.6327653,7.334118,0.79649377,3.0
-579.563,11.254984,5.197062,29.497272,1.4019245,12.436217,23.649574,2.2794914,15.053833,14.55683,2.2612724,6.5067916,1.2476507,3.0
-597.36285,12.75971,10.208554,17.110863,8.228779,14.505762,16.999954,7.4844103,13.926718,12.288664,4.9719744,9.205647,8.013832,3.0
-504.33838,-40.64294,79.67692,24.924625,17.021904,42.188866,5.051888,20.83457,-0.54072255,13.961573,-9.077045,1.6220119,-2.8685334,3.0
-449.2574,-72.645096,88.81366,14.233776,14.659646,31.708752,3.9591055,18.393723,3.6160364,6.6600213,-7.7839737,4.5599236,-2.8111072,3.0
-424.2821,-91.381546,72.89731,-9.399816,7.677832,17.265781,-2.2993388,14.16597,8.497715,1.6179627,-5.5892773,4.546246,6.871224,3.0
-423.70593,-94.35806,61.502174,-25.94394,16.531282,8.413061,3.013921,13.4010315,8.885455,2.8779078,2.8963313,8.390947,13.128277,3.0
-422.84058,-94.30965,51.597496,-34.257668,27.433453,-3.6380985,14.489648,16.503372,3.9262757,4.0861225,4.1376495,11.567818,17.044651,3.0
-417.227,-93.5282,45.401203,-35.948235,28.21888,-6.1373167,19.851997,9.425975,1.1358402,2.7439818,4.5881405,12.485013,14.860835,3.0
-418.3019,-88.56109,41.640083,-33.21895,29.758484,-8.346942,17.64063,5.70314,5.0042267,1.9723552,7.178476,10.420305,5.8923283,3.0
-420.6341,-88.88866,46.050507,-24.496143,32.305916,-10.488169,14.980223,1.0085558,2.9386873,1.2580287,7.1416864,12.967433,5.569042,3.0
-416.54272,-83.71943,47.41034,-28.02119,33.009636,-5.015419,22.332195,1.7944014,0.5395819,-4.028719,5.503949,14.302832,11.046162,3.0
-416.04956,-72.49815,54.178318,-35.926525,26.16594,-10.802351,19.68989,-2.2465699,1.547637,-0.97450626,10.509491,12.4270735,15.566133,3.0
-433.47397,-73.158005,57.526962,-29.433994,28.983028,-13.61475,17.617184,-3.1332965,8.661572,5.8738217,13.195974,9.897373,16.275757,3.0
-329.66495,6.506318,40.71884,-23.473715,34.389664,-16.21902,-4.4607544,-21.912006,-4.2930818,-12.29129,-12.519032,-18.338028,-9.01469,3.0
-254.00653,27.143173,-9.786568,1.5644962,15.248345,-18.633131,-10.964626,-24.971977,-9.399035,-8.784103,-21.32075,-17.976486,-12.856478,3.0
-247.49203,8.060425,-39.858932,29.161808,-6.9817185,-16.769295,-23.163876,-17.360023,-16.508965,2.711156,-27.40542,-9.488047,-8.397465,3.0
-272.97562,-14.28175,-48.105072,38.032654,-14.412146,-32.33982,-26.139938,-11.162909,-5.545622,4.4606867,-14.471724,6.1796103,7.576107,3.0
